id,first_name,last_name,birth_date,email,is_senior,address
1c9ca7c5-62db-4161-bc44-7f71ef34fc31,Marguerite,Langlois,1979-04-21,alice16@example.org,False,"82, rue Alphonse Carpentier
97695 Pascal-sur-Mer"
d29818f7-6a4c-449c-a212-c17410a206b2,Guy,Bègue,1980-05-16,dcoulon@example.org,False,"29, rue Grégoire
81820 Lemonnier"
ccac9123-5882-4476-a117-6d8afd4c8245,Cécile,Pons,2000-10-20,aimeeperret@example.net,False,"65, rue de Gallet
20907 Hoarau"
cdfa4f18-1c3d-429c-ab1c-736e297f8a8a,Valérie,Maury,1963-04-17,zgimenez@example.com,False,"8, avenue de Lebrun
63677 Texier-sur-Blondel"
06378074-06dd-478c-a094-b759e88fb050,Alphonse,Martins,1943-09-16,frederic81@example.org,True,"5, boulevard de Bousquet
23962 SchneiderVille"
17895f87-e760-43f3-a7a9-23c6f98e44b4,Benjamin,Colas,1984-01-22,reneerolland@example.com,False,"33, rue de Vallée
61603 Bouvet"
cf3fdbd6-13a8-428c-88f5-88057d5a9001,Maryse,Garnier,1998-05-02,alice25@example.com,False,"59, avenue de Lamy
39298 Philippe-les-Bains"
cc7ec43e-ebe3-470f-876b-72e223852c6a,François,Dijoux,2005-10-15,mallard@example.com,False,"55, chemin de Barbier
07163 Saint GrégoireVille"
256b5cf3-04b9-4492-868b-ee38291ecb5b,Céline,Klein,2005-02-07,mauricelabbe@example.com,False,"771, chemin de Morin
64804 Poulain"
08eb041c-03f5-4142-bd08-15c47ed32030,Marine,Grondin,1954-10-08,wpeltier@example.net,True,"3, boulevard de Benard
39207 Durand"
c2db182f-1871-4357-a1a2-046d58de62f4,Guy,Boyer,1965-02-16,xpotier@example.com,False,"72, chemin de Jacquet
08465 Traore"
cd43e2ae-0447-4086-b143-b46d2c1fc1fc,Franck,Faure,1972-12-17,adrienpichon@example.org,False,"748, rue Lucy Blondel
08517 Camus-les-Bains"
2f889320-d185-404d-9f56-b5d21472b601,Claudine,Gaudin,1947-04-14,francoise21@example.org,True,"972, rue Leroy
05189 Paris"
dfa622ee-131a-41a6-b1d4-a85350c9a1ca,Brigitte,Boulay,1937-01-15,ddenis@example.com,True,"1, chemin de Lelièvre
63527 Sainte Thomas"
14275733-5cf8-418e-84e8-041611f727d7,Adélaïde,Fischer,1992-09-04,augustin22@example.net,False,"11, rue Ollivier
41634 TexierBourg"
323951c2-b260-4fcc-89de-24cc26c6ca69,Danielle,Lebreton,1935-09-04,nath15@example.org,True,"491, boulevard de Philippe
18987 De Oliveira-sur-Laurent"
35b1bf7a-5a21-4e9d-9854-bc073c07efc7,Raymond,Pires,1932-03-20,eliseauger@example.org,True,"68, rue de Gaudin
61114 MailletBourg"
4aed88f7-96f6-497f-b0cc-49c695f43c5d,Cécile,Fontaine,1996-02-27,davidpotier@example.com,False,"27, chemin Luc Rodriguez
38124 Saint Marienec"
16c82838-7553-45cb-9d7d-007f7353562f,Marcel,Mercier,1950-12-18,nicole12@example.net,True,"55, chemin de Ollivier
24368 Pereira"
806f711a-6243-4fec-9c8a-0dda692cf862,Alix,Lemaître,1947-01-08,lefortjulien@example.com,True,"4, boulevard de Deschamps
15638 Colin-les-Bains"
db6d656e-5180-440d-a202-8ea23b6e888a,David,Valentin,1933-02-02,mneveu@example.com,True,"43, chemin Laetitia Ribeiro
20898 Besnard-sur-Mer"
11679d9e-27d1-4777-b06a-e8d962420267,Camille,Mathieu,1953-09-14,laetitiagimenez@example.net,True,"39, chemin de Durand
61947 Mahe-sur-Rodriguez"
7b471d96-4dd9-4cad-ba07-c491409be0c6,Thibaut,Salmon,1963-07-13,ccousin@example.net,False,"423, rue de Bouvet
12156 Thomas"
b3214cff-0049-429f-82a7-809ddd4351d7,Josette,Fabre,2005-06-28,barbierjeannine@example.org,False,"chemin Christelle Descamps
22397 Saint Valentine-sur-Mer"
6e3b717e-9c6e-4140-bf89-293b0233596c,Eugène,Faure,1953-11-29,marcelwagner@example.com,True,"349, rue Marguerite Hernandez
97682 DuvalVille"
f275e318-07b0-48ac-a930-92a3e0b5e333,Françoise,Godard,1978-03-19,sebastien59@example.org,False,"351, rue Pauline Pottier
97115 Coulon-sur-Leroux"
4d0c8690-abb1-48b5-9412-9a542dbfe3a6,Colette,Meyer,1993-01-25,baronalexandre@example.com,False,"5, rue Joséphine Fischer
08896 Richard-sur-Mer"
